game,date,opponent,loc,win_loss,final_margin,shot_no,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,defender,defender_dist
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,24,4,4:07,13.9,0,1.5,22.6,3,missed,"Hill, Solomon",0
"JAN 07, 2015 - GSW vs. IND",1/7/2015,IND,H,W,15,25,4,3:06,5.8,1,4,24.2,3,missed,"Hill, Solomon",3.8
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,1,1,9:41,12.1,3,4.6,20.5,2,missed,"Smith, J.R.",3.8
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,2,1,9:38,23.4,0,0.3,17.6,2,missed,"Smith, J.R.",3.1
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,3,1,8:26,21.9,2,2.9,5.6,2,made,"Irving, Kyrie",3.2
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,4,1,7:27,12.9,2,2.9,16.7,2,made,"Smith, J.R.",4.3
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,5,1,7:00,15.8,0,0.8,24.1,3,made,"Smith, J.R.",3.5
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,6,1,5:29,10.7,2,2.6,24.8,3,missed,"Love, Kevin",4.6
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,7,1,4:41,13.2,5,5.3,5.1,2,missed,"Love, Kevin",3.1
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,8,1,2:57,18.7,0,1.1,23.1,3,made,"Mozgov, Timofey",7
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,9,2,4:26,16,0,1,24.5,3,made,"Smith, J.R.",5.6
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,10,2,3:20,13.9,1,2.5,22.9,3,made,"Jones, James",2.2
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,11,2,1:13,13,1,1,18.5,2,made,"Jones, James",4
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,12,2,0:49,15.3,0,1.1,22.4,3,missed,"Mozgov, Timofey",10
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,13,3,11:30,12.8,0,0.9,22.9,2,made,"Smith, J.R.",4.6
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,14,3,10:27,14.3,1,2.7,25.4,3,missed,"Smith, J.R.",3.2
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,15,3,8:44,14.7,0,1.6,22.7,3,missed,"Love, Kevin",20.2
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,16,4,6:06,20.2,1,2.6,24.3,3,missed,"Miller, Mike",9.5
"JAN 09, 2015 - GSW vs. CLE",1/9/2015,CLE,H,W,18,17,4,3:41,5.7,1,1.5,24.3,3,missed,"Smith, J.R.",1
"JAN 13, 2015 - GSW @ UTA",1/13/2015,UTA,A,W,11,1,1,11:27,12.9,0,0.6,19.1,2,missed,"Favors, Derrick",5.1
"JAN 13, 2015 - GSW @ UTA",1/13/2015,UTA,A,W,11,2,1,9:43,14.9,0,1.6,1.5,2,made,"Kanter, Enes",3
"JAN 13, 2015 - GSW @ UTA",1/13/2015,UTA,A,W,11,3,1,8:51,13,2,2.2,6.7,2,missed,"Hayward, Gordon",2.5
"JAN 13, 2015 - GSW @ UTA",1/13/2015,UTA,A,W,11,4,1,3:46,13.9,2,1.8,25.6,3,made,"Burke, Trey",2.1
"JAN 13, 2015 - GSW @ UTA",1/13/2015,UTA,A,W,11,5,3,11:51,15.4,0,0.7,17.8,2,missed,"Hayward, Gordon",2.6
"JAN 13, 2015 - GSW @ UTA",1/13/2015,UTA,A,W,11,6,3,10:44,6.5,6,5.7,13.1,2,made,"Favors, Derrick",2.7
"JAN 13, 2015 - GSW @ UTA",1/13/2015,UTA,A,W,11,7,3,4:16,18.6,0,0.7,25.2,3,made,"Exum, Dante",4.3
"JAN 13, 2015 - GSW @ UTA",1/13/2015,UTA,A,W,11,8,3,2:55,15.4,3,4.1,13.4,2,made,"Kanter, Enes",1.8
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,1,1,9:29,17.2,5,6.7,24.5,3,missed,"Bosh, Chris",5.5
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,2,1,5:33,18.1,1,1.9,23.7,3,made,"Napier, Shabazz",6.6
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,3,1,4:41,20,0,0.7,4.3,2,made,"Deng, Luol",2.4
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,4,1,2:11,13.8,0,0.7,24.6,3,made,"Cole, Norris",4.1
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,5,1,0:01,,8,4.7,15.2,2,missed,"Cole, Norris",3.1
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,6,2,3:17,14.7,0,1.1,24.8,3,missed,"Chalmers, Mario",3.2
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,7,2,0:23,10.7,0,0.8,25.2,3,missed,"Chalmers, Mario",3.2
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,8,3,10:31,13.9,3,4.2,15.2,2,missed,"Chalmers, Mario",3.3
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,9,3,9:10,6.8,2,1.8,17.3,2,missed,"Chalmers, Mario",3.5
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,10,3,8:49,19.5,2,2.1,2.7,2,made,"Napier, Shabazz",2.7
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,11,3,8:07,8,2,4.2,11,2,missed,"Chalmers, Mario",4.1
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,12,3,6:29,15,0,0.1,24.3,3,missed,"Chalmers, Mario",3.5
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,13,3,4:38,12.3,1,1.3,14,2,made,"Chalmers, Mario",1.8
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,14,4,7:18,7.2,0,0.7,19.9,2,made,"Chalmers, Mario",2.6
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,15,4,6:37,13.5,0,1,25.9,3,made,"Deng, Luol",3.6
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,16,4,2:24,14.1,0,0.8,24.5,3,missed,"Deng, Luol",3.2
"JAN 14, 2015 - GSW vs. MIA",1/14/2015,MIA,H,W,15,17,4,1:03,8.7,0,0.8,23.6,3,missed,"Napier, Shabazz",2.7
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,1,1,10:59,16.1,2,3.4,25,3,made,"Roberson, Andre",3.1
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,2,1,10:15,19,7,6.3,9,2,made,"Durant, Kevin",3.4
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,3,1,6:59,10.4,4,4,13.5,2,made,"Roberson, Andre",4.2
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,4,1,6:30,16.9,3,3.1,5.9,2,made,"Westbrook, Russell",3.4
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,5,1,4:48,15.9,2,3.2,10.9,2,made,"Roberson, Andre",0.3
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,6,1,3:03,16.6,0,0.8,22.3,2,missed,"Waiters, Dion",2.6
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,7,1,2:35,13.2,0,0.6,20,2,missed,"Waiters, Dion",3.7
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,8,2,4:11,10.2,6,7.8,2.9,2,missed,"Ibaka, Serge",1.8
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,10,2,3:33,17.4,0,1,23.8,3,missed,"Waiters, Dion",3.1
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,11,2,0:07,,0,0.7,22.7,3,made,"Adams, Steven",4.1
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,12,3,11:47,14.1,0,1.3,25,3,made,"Roberson, Andre",8.5
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,13,3,10:18,17.1,0,1,25.4,3,missed,"Roberson, Andre",4.1
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,14,3,5:09,21.6,1,1.6,25.5,3,missed,"Westbrook, Russell",3.3
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,15,3,3:24,16,3,2.9,4.6,2,made,"Durant, Kevin",4.1
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,16,3,2:55,16,3,4,9,2,missed,"Waiters, Dion",3.8
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,17,3,0:53,17,1,2.5,8.9,2,missed,"Waiters, Dion",3.1
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,18,4,6:43,17.5,2,1.8,12.7,2,made,"Waiters, Dion",2.1
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,20,4,6:13,24,0,0,6,2,made,"Morrow, Anthony",2.7
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,19,4,6:13,24,5,6.6,6.1,2,missed,"Durant, Kevin",2
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,21,4,4:06,15.8,8,8.4,0.8,2,missed,"Ibaka, Serge",2
"JAN 16, 2015 - GSW @ OKC",1/16/2015,OKC,A,L,-12,22,4,3:37,8.7,4,3.8,4,2,made,"Durant, Kevin",1.9
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,1,1,11:15,22.1,1,1.7,19.1,2,missed,"Harden, James",3.7
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,2,1,11:04,20.7,3,3.8,2.1,2,made,"Beverley, Patrick",40.1
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,3,1,7:04,14.5,0,0.8,25.6,3,missed,"Ariza, Trevor",4
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,4,1,5:19,17,1,1.4,19.2,2,made,"Ariza, Trevor",3.2
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,5,1,4:00,19.7,3,4.2,24.7,3,missed,"Beverley, Patrick",4.1
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,6,1,3:41,21,0,1.1,1.7,2,made,"Motiejunas, Donatas",0.6
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,7,2,4:27,16.3,1,1.6,22.8,3,made,"Brewer, Corey",4.6
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,8,2,0:21,17.8,3,2.9,1.2,2,made,"Smith, Josh",3.2
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,9,3,9:23,13.6,13,10.2,3.9,2,missed,"Motiejunas, Donatas",1.6
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,10,3,8:48,11.6,2,2.8,12.3,2,missed,"Ariza, Trevor",4.6
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,11,3,7:37,5.4,0,0.8,23.4,3,made,"Motiejunas, Donatas",8.3
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,12,3,6:22,19.2,4,3.1,5,2,made,"Harden, James",1.4
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,13,3,5:34,17,4,5.7,20.8,2,missed,"Smith, Josh",4.7
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,14,3,4:17,5,4,5.8,8.4,2,made,"Smith, Josh",3.2
"JAN 17, 2015 - GSW @ HOU",1/17/2015,HOU,A,W,25,15,3,3:23,14.5,0,0.7,25.2,3,made,"Ariza, Trevor",4
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,1,1,11:21,13.2,1,2.1,21,2,missed,"Chandler, Wilson",4.3
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,2,1,9:35,13.5,0,0.9,25,3,missed,"Chandler, Wilson",4
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,3,1,5:13,15.4,9,9.3,6.2,2,made,"Faried, Kenneth",2.1
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,4,1,4:23,22.6,0,0.9,3.3,2,made,"Nurkic, Jusuf",2.2
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,5,1,3:48,16,0,0.8,24.8,3,missed,"Chandler, Wilson",5
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,6,2,3:53,9.2,0,0.8,13.9,2,made,"Hickson, JJ",5.1
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,7,2,1:09,9.3,0,1,22.6,3,missed,"Gee, Alonzo",3.2
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,8,2,1:04,20.8,0,0.7,22.3,3,made,"Lawson, Ty",5.4
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,9,3,10:56,16.4,7,8.4,19.7,2,missed,"Faried, Kenneth",3
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,10,3,8:02,18.4,7,5.2,26.2,3,made,"Afflalo, Arron",5.5
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,11,3,7:01,12,0,0.9,22.5,3,made,"Arthur, Darrell",6.3
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,12,3,6:45,19.6,3,3.1,24.5,3,missed,"Lawson, Ty",3.4
"JAN 19, 2015 - GSW vs. DEN",1/19/2015,DEN,H,W,43,13,3,4:56,6.3,0,0.8,23,3,made,"Gee, Alonzo",2.6
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,1,1,10:51,7.6,2,4.8,10.5,2,missed,"Harden, James",4.1
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,2,1,9:38,10.5,0,0.6,24.6,3,made,"Harden, James",4.4
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,3,1,6:55,22,1,1.4,13.9,2,made,"Harden, James",5.1
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,4,1,6:30,20.5,5,4.3,25.8,3,missed,"Ariza, Trevor",5.6
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,5,1,4:36,13.3,0,0.7,23.2,3,missed,"Harden, James",4.1
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,6,2,6:33,15.1,0,0.5,18.7,2,made,"Harden, James",3.8
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,7,2,5:37,14.6,3,3.9,10.7,2,missed,"Harden, James",3.1
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,8,2,3:44,7.3,0,0.6,25.5,3,made,"Motiejunas, Donatas",4.1
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,9,2,2:11,16.8,0,2.6,25.9,3,missed,"Ariza, Trevor",3.1
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,10,2,1:37,7.3,5,3.7,19.3,2,made,"Harden, James",2.9
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,12,2,0:59,5,0,0.1,2.6,2,missed,"Terry, Jason",1.9
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,11,2,0:59,5,0,0.6,3.1,2,missed,"Terry, Jason",2.6
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,13,2,0:58,4,0,0.2,0.6,2,made,"Terry, Jason",2.1
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,14,3,10:29,9.6,0,0.8,18.7,2,missed,"Harden, James",2.2
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,15,3,7:08,11.1,4,3.3,16.6,2,made,"Harden, James",3.2
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,16,3,6:44,15.7,0,1.1,1,2,made,"Beverley, Patrick",3.6
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,17,3,6:02,1.4,4,7.3,15.9,2,made,"Motiejunas, Donatas",5
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,18,3,5:05,10.8,1,1.3,20.1,2,missed,"Brewer, Corey",4.5
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,19,3,3:38,7.9,0,0.8,23.7,3,missed,"Harden, James",4.2
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,20,4,2:25,10,1,1.7,23.2,3,made,"Terry, Jason",3.3
"JAN 21, 2015 - GSW vs. HOU",1/21/2015,HOU,H,W,13,21,4,1:01,8.9,0,1.1,24.7,3,missed,"Dorsey, Joey",4.5
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,1,1,11:48,13.7,1,1.9,18,2,missed,"McLemore, Ben",3.4
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,2,1,10:30,16.1,4,5,4.6,2,made,"McLemore, Ben",7.4
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,3,1,9:34,10.6,1,3.2,23.9,3,made,"Cousins, DeMarcus",5
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,4,1,8:27,15.1,0,1,24.3,3,made,"Gay, Rudy",10.3
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,5,1,6:34,21.3,1,1.7,26.1,3,missed,"Collison, Darren",4.9
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,6,1,3:47,9.4,0,1,0.5,2,missed,"Stauskas, Nik",3.8
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,7,2,8:55,14.3,1,1.7,16.9,2,missed,"Stauskas, Nik",3.4
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,8,2,3:12,15.8,0,0.7,22.5,3,missed,"Collison, Darren",4.7
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,9,2,1:12,20.2,0,1.1,24.3,3,missed,"Collison, Darren",6.3
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,10,3,9:46,6.8,3,6.3,10.9,2,made,"Cousins, DeMarcus",5.5
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,11,3,8:23,20.8,2,3.9,24.3,3,made,"McLemore, Ben",10.1
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,12,3,7:16,18.9,0,0.9,24,3,made,"McLemore, Ben",3.6
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,13,3,6:06,18.8,0,1,2.4,2,made,"Collison, Darren",2.4
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,14,3,5:34,15.2,1,2.2,25.3,3,made,"Stauskas, Nik",5.1
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,15,3,4:59,13.7,0,1.2,28.9,3,made,"Stauskas, Nik",4.5
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,16,3,4:21,9.6,0,0.6,24.8,3,made,"McCallum, Ray",3.6
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,17,3,3:06,18,0,0.7,24.5,3,made,"McCallum, Ray",2.5
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,18,3,2:31,16.7,2,2.9,2.5,2,made,"Collison, Darren",0.1
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,19,3,2:08,20,0,0.9,26.3,3,made,"McCallum, Ray",3.1
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,20,3,1:38,15.1,8,5.9,16.5,2,made,"McCallum, Ray",3.9
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,21,3,1:08,16.1,0,1.3,22.6,3,made,"Stauskas, Nik",3.2
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,22,3,0:37,10,0,0.8,24.3,3,made,"Thompson, Jason",5.7
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,23,4,11:48,12,0,2.5,21.1,2,missed,"Cousins, DeMarcus",2.2
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,24,4,9:54,16.9,0,0.6,20.3,2,missed,"McLemore, Ben",3.2
"JAN 23, 2015 - GSW vs. SAC",1/23/2015,SAC,H,W,25,25,4,9:35,16.9,0,0.8,25.9,3,missed,"Collison, Darren",2.2
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,1,1,11:00,17.2,1,2,22.4,3,missed,"Turner, Evan",3.6
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,2,1,5:19,13.1,2,3.4,4.1,2,made,"Bradley, Avery",1.2
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,3,2,5:07,6.4,3,3.5,8.3,2,made,"Bass, Brandon",3.8
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,4,2,4:26,18.1,0,1.4,24.7,3,missed,"Prince, Tayshaun",3.8
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,5,2,3:56,12,2,2.2,24.5,3,missed,"Bass, Brandon",5.1
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,6,2,2:28,13.4,4,4,1.8,2,made,"Turner, Evan",3.5
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,7,2,1:47,6.3,6,6.9,5.8,2,missed,"Zeller, Tyler",0
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,8,2,1:06,21.9,0,0.7,24.5,3,made,"Bass, Brandon",3.7
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,9,3,11:23,11.6,0,0.6,6.3,2,missed,"Crowder, Jae",2.5
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,10,3,9:45,15.7,4,3.7,5.3,2,missed,"Bass, Brandon",2.3
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,11,3,5:38,4,1,2.2,10.2,2,made,"Bradley, Avery",5.7
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,12,3,4:00,17,2,2.2,15.1,2,made,"Turner, Evan",3.3
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,13,3,2:52,5,0,0.7,25.9,3,made,"Crowder, Jae",5.4
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,14,4,7:05,16.6,2,3.7,24.8,3,missed,"Turner, Evan",4.6
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,15,4,6:39,14.6,0,1,2.6,2,made,"Bradley, Avery",2.4
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,16,4,4:26,15.3,1,1.8,17.3,2,missed,"Turner, Evan",4.1
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,17,4,3:37,11,2,1.5,8.3,2,made,"Turner, Evan",2.9
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,18,4,1:30,13,1,1.2,10.4,2,made,"Sullinger, Jared",3.5
"JAN 25, 2015 - GSW vs. BOS",1/25/2015,BOS,H,W,3,19,4,0:38,9.1,1,1.7,25.4,3,made,"Bass, Brandon",7.5
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,1,1,11:28,9.1,0,0.8,25.6,3,made,"Noah, Joakim",6
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,2,1,10:58,17.8,1,2.5,24.5,3,made,"Noah, Joakim",6.9
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,3,1,10:27,12.8,2,1.8,11.8,2,made,"Hinrich, Kirk",2.2
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,4,1,8:25,18,0,0.9,27.6,3,made,"Rose, Derrick",3.4
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,5,1,8:01,20,0,0.9,4.6,2,made,"Snell, Tony",3
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,6,1,6:25,19.4,2,2.4,0.4,2,made,"Snell, Tony",2.3
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,7,1,6:00,16.8,8,7.1,16.1,2,missed,"Hinrich, Kirk",1.9
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,8,1,5:17,9.2,3,2.6,25.1,3,missed,"Gasol, Pau",4.5
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,9,2,11:38,2.9,0,0.7,25.2,3,missed,"Noah, Joakim",8
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,10,2,10:32,14.5,2,2.7,8.9,2,made,"Noah, Joakim",4.5
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,11,2,3:45,16.1,1,1.5,24.1,3,missed,"Rose, Derrick",3.7
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,12,2,2:20,18.8,1,1.4,24.7,3,made,"Mirotic, Nikola",5.7
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,13,2,1:49,14.9,3,2.7,18.4,2,missed,"Hinrich, Kirk",1.8
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,14,3,11:52,15.2,0,0.9,8.9,2,missed,"Hinrich, Kirk",2.7
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,16,3,10:55,20.7,0,0,4.2,2,missed,"Gasol, Pau",4.1
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,15,3,10:55,20.8,2,3.5,4.3,2,missed,"Gasol, Pau",4.2
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,17,3,8:12,18.8,1,3.5,27.1,3,missed,"Hinrich, Kirk",4.4
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,18,3,6:56,6,2,5.3,2.7,2,made,"Noah, Joakim",4.6
"JAN 27, 2015 - GSW vs. CHI",1/27/2015,CHI,H,L,-2,19,3,5:52,17.9,0,1.2,12.8,2,made,"Hinrich, Kirk",2.2
