game,date,opponent,loc,win_loss,final_margin,shot_no,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,defender,defender_dist
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,1,1,10:59,14,0,0.9,26.3,3,made,"Young, Nick",4.3
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,2,1,10:24,18.8,1,1.4,14.8,2,missed,"Meeks, Jodie",3.3
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,3,1,9:27,14.3,0,0.8,0,2,made,"Blake, Steve",3.4
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,4,1,8:26,16.4,0,0.9,22.8,3,made,"Blake, Steve",15.2
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,5,1,5:02,13.4,1,1.1,17.9,2,made,"Meeks, Jodie",2.4
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,6,1,4:08,20.4,3,3.3,25.1,3,made,"Meeks, Jodie",9.6
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,7,1,1:47,17,0,1,27.8,3,made,"Farmar, Jordan",6.8
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,8,2,7:07,13.9,0,0.8,21.2,2,made,"Henry, Xavier",4.6
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,9,2,5:57,10.5,0,0.8,22.6,3,missed,"Blake, Steve",4.4
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,10,2,2:31,5.6,2,3.2,10.1,2,made,"Blake, Steve",1.1
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,11,2,2:06,20,0,0.7,24.4,3,made,"Henry, Xavier",5.3
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,12,2,0:16,,1,0.7,3.4,2,made,"Young, Nick",3.3
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,13,3,10:46,13.2,0,0.7,1.7,2,made,"Meeks, Jodie",2.5
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,14,3,8:54,8,1,1.9,17.7,2,made,"Meeks, Jodie",3.6
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,15,3,6:28,18.3,0,1.8,24.8,3,missed,"Williams, Shawne",9.3
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,16,3,3:11,9.7,1,3.2,3.9,2,made,"Farmar, Jordan",4.1
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,17,3,2:28,13,0,1.8,11.1,2,made,"Blake, Steve",1.9
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,18,3,1:46,13.4,0,1.4,17.1,2,made,"Blake, Steve",1.7
"OCT 30, 2013 - GSW vs. LAL",10/30/2013,LAL,H,W,31,19,3,0:58,15.6,0,0.6,6.1,2,missed,"Kaman, Chris",3.1
"OCT 31, 2013 - GSW @ LAC",10/31/2013,LAC,A,L,-11,1,2,5:05,13.9,4,3.1,7.4,2,made,"Redick, JJ",1
"OCT 31, 2013 - GSW @ LAC",10/31/2013,LAC,A,L,-11,2,2,4:30,15.2,3,3.3,12.1,2,missed,"Redick, JJ",4.5
"OCT 31, 2013 - GSW @ LAC",10/31/2013,LAC,A,L,-11,3,2,4:07,15.2,0,0.8,25.2,3,made,"Redick, JJ",2.2
"OCT 31, 2013 - GSW @ LAC",10/31/2013,LAC,A,L,-11,4,2,3:07,12.6,0,2.4,20.5,2,missed,"Redick, JJ",3.4
"OCT 31, 2013 - GSW @ LAC",10/31/2013,LAC,A,L,-11,5,2,1:57,17.3,0,0.8,16,2,missed,"Redick, JJ",4.5
"OCT 31, 2013 - GSW @ LAC",10/31/2013,LAC,A,L,-11,6,4,8:59,11.9,0,0.8,24.3,3,missed,"Jordan, DeAndre",4.3
"OCT 31, 2013 - GSW @ LAC",10/31/2013,LAC,A,L,-11,7,4,8:32,12.1,2,2,14.4,2,made,"Crawford, Jamal",4
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,5,1,0:57,9.9,1,2.1,24.7,3,missed,"McLemore, Ben",3.7
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,6,1,0:37,21.1,0,0.7,2.8,2,made,"McLemore, Ben",4.3
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,7,2,9:00,6.2,2,5.5,16.5,2,made,"McLemore, Ben",2.3
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,8,2,3:44,8.2,1,4.5,5.5,2,made,"Thomas, Isaiah",3.1
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,9,2,2:08,18.5,0,1.3,25.2,3,made,"Salmons, John",4.4
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,10,3,9:34,11.6,1,1.2,26.8,3,made,"Thornton, Marcus",6.1
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,11,3,9:04,18.5,0,1,25.2,3,made,"Cousins, DeMarcus",15.1
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,12,3,4:40,7.6,2,4.7,10.7,2,made,"Hayes, Charles",4.4
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,13,3,1:42,8,2,3.7,11.3,2,made,"McLemore, Ben",0.6
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,14,3,0:36,8.5,5,4.9,13.3,2,missed,"Thompson, Jason",5.1
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,15,4,11:23,18.8,0,1,24.8,3,missed,"Thompson, Jason",5.8
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,16,4,5:45,9.3,0,3.1,23.4,3,missed,"McLemore, Ben",5.8
"NOV 02, 2013 - GSW vs. SAC",11/2/2013,SAC,H,W,11,17,4,3:43,6,0,0.6,25.5,3,missed,"McLemore, Ben",4
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,1,1,11:48,13.2,1,1.3,16.6,2,missed,"Anderson, James",3.2
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,2,1,7:06,17.9,0,2.1,23.7,3,missed,"Anderson, James",9.9
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,3,1,6:46,24,0,0,2.9,2,made,"Turner, Evan",2.4
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,4,1,5:03,19.8,0,0.8,23.4,3,made,"Carter-Williams, Michael",6.5
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,5,1,0:03,,0,0.8,23.5,3,missed,"Turner, Evan",4
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,6,2,5:28,8,0,0.7,25.2,3,made,"Turner, Evan",5.9
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,7,2,4:53,13.8,0,1,22.7,3,missed,"Turner, Evan",1.8
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,8,3,10:14,10.1,3,2.5,17.3,2,missed,"Young, Thaddeus",3.7
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,9,3,9:52,20.2,0,0.8,25.4,3,missed,"Turner, Evan",5.9
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,10,3,8:58,5.8,0,0.8,24.7,3,made,"Anderson, James",6.8
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,11,3,7:53,12.4,1,2.7,20.4,2,missed,"Anderson, James",3.1
"NOV 04, 2013 - GSW @ PHI",11/4/2013,PHI,A,W,20,12,3,5:00,18.5,0,1,22.5,3,made,"Allen, Lavoy",12.2
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,1,1,10:41,18.4,3,4.2,0.6,2,made,"Brewer, Corey",3.7
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,2,1,7:25,15.6,3,6,21.5,2,missed,"Brewer, Corey",5.1
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,3,2,11:30,14.9,0,0,8.2,2,missed,"Cunningham, Dante",1.8
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,4,2,10:05,17.1,4,5.6,13.2,2,made,"Barea, Jose Juan",3.2
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,5,2,8:52,2.6,1,3.4,4.4,2,missed,"Shved, Alexey",2.5
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,6,2,8:23,10,3,5.4,10.1,2,missed,"Cunningham, Dante",3
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,7,2,8:19,21.1,0,1.1,3.4,2,missed,"Cunningham, Dante",1.8
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,8,2,5:19,21.3,2,1.5,25.9,3,missed,"Rubio, Ricky",5.1
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,9,2,3:48,11,0,0.8,23.9,3,missed,"Brewer, Corey",8.4
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,10,3,10:07,21,1,1.6,6.6,2,made,"Love, Kevin",3.1
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,11,3,9:02,10.7,0,0,24.5,3,made,"Brewer, Corey",4.8
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,12,4,11:08,15.2,0,0.8,9.6,2,made,"Barea, Jose Juan",2.3
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,13,4,10:40,12.6,0,0.8,27.2,3,made,"Barea, Jose Juan",4.4
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,14,4,9:52,10,3,4.1,24.4,3,made,"Barea, Jose Juan",3.6
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,15,4,8:27,11,0,0,27.1,3,made,"Martin, Kevin",4.1
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,16,4,8:07,16,2,2,17.5,2,made,"Martin, Kevin",5.7
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,17,4,7:38,15.6,0,0.2,30.5,3,missed,"Brewer, Corey",2.4
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,18,4,7:13,19.5,0,1.3,4.5,2,missed,"Pekovic, Nikola",1.1
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,19,4,5:56,7,0,0,23.4,3,made,"Brewer, Corey",4.1
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,20,4,5:27,10.4,1,1.9,12,2,missed,"Brewer, Corey",1.3
"NOV 06, 2013 - GSW @ MIN",11/6/2013,MIN,A,W,13,21,4,4:45,22.6,0,0.7,25,3,made,"Brewer, Corey",9.9
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,1,1,11:19,7.2,3,3.9,15.2,2,missed,"Parker, Tony",4.5
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,2,1,9:37,7.2,1,1.3,0.4,2,made,"Parker, Tony",3.1
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,3,1,8:30,17,0,0.6,20.6,2,made,"Parker, Tony",4.7
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,4,1,7:03,12.7,0,1,24.2,3,missed,"Parker, Tony",2.7
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,5,1,5:06,12.4,2,2.7,14.6,2,missed,"Leonard, Kawhi",5.4
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,6,2,9:33,17,9,7.3,20.3,2,made,"Green, Danny",1.6
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,7,2,7:19,16.4,0,1.6,16.1,2,missed,"Parker, Tony",1.6
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,8,2,6:49,14.1,0,3.2,3.6,2,missed,"Parker, Tony",2.4
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,9,2,6:00,17.6,4,4.5,18.9,2,missed,"Parker, Tony",1.2
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,10,2,3:08,2.7,0,0.7,25.7,3,missed,"Parker, Tony",3
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,11,2,2:07,10,0,0.7,25.2,3,missed,"Splitter, Tiago",4.5
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,12,2,1:14,12,2,2.2,3.3,2,missed,"Duncan, Tim",1.6
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,13,4,10:30,18.1,3,2.9,1.9,2,made,"Baynes, Aron",1.9
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,14,4,8:05,9.2,0,0.9,14.1,2,missed,"Green, Danny",3.7
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,15,4,4:55,5.6,0,0,23.1,3,made,"Belinelli, Marco",18.3
"NOV 08, 2013 - GSW @ SAS",11/8/2013,SAS,A,L,-2,16,4,1:26,7.5,6,5.9,29,3,missed,"Splitter, Tiago",4
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,1,1,9:42,18.3,2,1.4,20.3,2,made,"Conley, Mike",2.7
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,2,1,5:58,11.4,0,0.8,24.9,3,missed,"Allen, Tony",0.9
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,3,2,7:52,12.1,4,3.5,22.4,2,missed,"Prince, Tayshaun",6.1
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,4,2,5:53,9.8,0,0.8,22.6,3,missed,"Allen, Tony",6
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,5,2,4:41,12.5,0,1,24.2,3,missed,"Gasol, Marc",18.9
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,6,3,11:42,6,0,0.7,23.4,3,made,"Allen, Tony",5
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,7,3,11:09,20.1,3,2.8,14.1,2,made,"Allen, Tony",6.3
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,8,3,9:57,15.3,0,0.9,25.6,3,missed,"Allen, Tony",3.7
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,9,3,9:46,15.7,0,0.8,22.4,3,made,"Allen, Tony",7.9
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,10,3,6:06,20.5,0,0.7,24.5,3,missed,"Allen, Tony",2.8
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,11,3,3:51,9,0,0,17.4,2,made,"Allen, Tony",1.8
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,12,4,8:47,21.3,0,0.8,24.9,3,missed,"Miller, Mike",4.1
"NOV 09, 2013 - GSW @ MEM",11/9/2013,MEM,A,L,-18,13,4,6:46,10.2,1,2.2,14,2,missed,"Randolph, Zach",6.4
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,1,1,11:41,,0,0,23.1,2,made,"Billups, Chauncey",11.8
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,2,1,10:35,,0,0.8,22.9,3,made,"Jennings, Brandon",3.2
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,3,1,8:05,18.9,3,3.4,27.1,3,missed,"Monroe, Greg",7.2
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,4,1,6:43,13.9,2,2.7,3.9,2,made,"Jennings, Brandon",2.4
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,5,1,1:16,19.4,5,4.4,24.1,3,missed,"Singler, Kyle",9
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,6,2,4:21,19.4,2,2.8,4.2,2,made,"Monroe, Greg",2.8
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,7,2,0:08,4.9,1,2.3,14.5,2,missed,"Monroe, Greg",3.9
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,8,3,11:40,17.9,0,1.7,20.9,3,made,"Drummond, Andre",0.3
"NOV 12, 2013 - GSW vs. DET",11/12/2013,DET,H,W,18,9,3,7:53,19.7,1,1.8,0.4,2,made,"Caldwell-Pope, Kentavious",8.8
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,1,1,9:04,20.8,1,1.2,25.8,3,made,"Sefolosha, Thabo",4.2
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,2,1,8:30,2.4,0,0.7,25.4,3,made,"Durant, Kevin",13
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,3,1,3:57,9.2,0,0.7,23.2,3,made,"Sefolosha, Thabo",4.8
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,4,1,2:15,12.5,2,4,13.9,2,missed,"Jackson, Reggie",3.1
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,5,1,1:04,21.9,0,0.8,24.9,3,missed,"Lamb, Jeremy",5.4
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,6,2,6:17,16.3,4,4,11.9,2,made,"Collison, Nick",3.9
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,7,2,4:51,12,0,0,25.6,3,made,"Lamb, Jeremy",5
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,8,2,3:51,11.2,0,1.7,15.9,2,missed,"Sefolosha, Thabo",2.8
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,9,3,11:15,5.6,0,0.6,23,3,made,"Sefolosha, Thabo",4.7
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,10,3,9:27,10.2,0,1,23.2,3,made,"Sefolosha, Thabo",2.4
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,11,3,6:17,10.8,0,0.6,23.8,3,missed,"Westbrook, Russell",5.7
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,12,4,11:16,10.6,3,4.8,8.2,2,made,"Lamb, Jeremy",1.8
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,13,4,10:45,22.1,0,0.6,25.2,3,missed,"Lamb, Jeremy",5
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,14,4,2:14,20.7,0,0.8,4.5,2,made,"Westbrook, Russell",1.7
"NOV 14, 2013 - GSW vs. OKC",11/14/2013,OKC,H,W,1,15,4,0:51,7.6,3,3.3,15.4,2,made,"Westbrook, Russell",4.8
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,1,1,10:27,19,3,3.4,2.4,2,made,"Kanter, Enes",2.9
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,2,1,6:55,19.6,0,0.9,0.9,2,made,"Jefferson, Richard",4.6
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,3,1,6:20,8.4,0,0.6,22.7,3,missed,"Jefferson, Richard",8.2
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,4,1,1:05,18,5,5.5,26.8,3,missed,"Burks, Alec",6.7
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,5,2,7:18,15.3,0,0.9,23.3,3,missed,"Harris, Michael",4.2
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,6,2,6:39,14.6,0,0.9,24.9,3,made,"Burks, Alec",4.1
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,7,2,5:21,10.1,0,0.7,24.8,3,made,"Burks, Alec",9.7
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,8,2,2:41,11.6,0,0.8,23.5,3,made,"Jefferson, Richard",5.8
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,9,3,3:10,6.2,1,4.2,15.8,2,missed,"Lucas III, John",2.1
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,10,3,2:33,8.8,0,0.8,23.3,3,made,"Lucas III, John",4.3
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,11,4,9:15,11.2,0,0.3,12.1,2,missed,"Jefferson, Richard",2.4
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,12,4,7:53,8,2,3.7,11.6,2,made,"Lucas III, John",3.2
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,13,4,6:25,12.1,0,0,18.2,2,made,"Favors, Derrick",1.1
"NOV 16, 2013 - GSW vs. UTA",11/16/2013,UTA,H,W,14,14,4,5:56,18.5,0,1.5,23.2,3,made,"Lucas III, John",4.1
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,1,1,9:14,20.1,0,0.7,24.6,3,missed,"Jefferson, Richard",5.6
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,2,1,8:24,17.1,0,0.6,20.1,2,missed,"Burks, Alec",3.4
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,3,1,8:21,24,0,0,2.7,2,missed,"Favors, Derrick",0.9
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,4,1,6:34,11,1,2.1,1.9,2,missed,"Kanter, Enes",3
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,5,1,6:30,6.9,0,0.8,22.2,3,missed,"Jefferson, Richard",2.6
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,6,1,6:04,17.8,0,0.7,3,2,made,"Jefferson, Richard",2.9
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,7,1,2:58,11.2,2,4.4,9.5,2,missed,"Williams, Marvin",3.6
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,8,1,1:35,9.5,1,4.2,13.8,2,missed,"Lucas III, John",1.8
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,9,2,8:23,18.7,0,0.7,25.2,3,made,"Kanter, Enes",7
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,10,2,6:11,18.3,0,0.9,23.7,3,made,"Burks, Alec",8.7
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,11,3,9:38,19.8,0,0.9,23.3,3,made,"Burks, Alec",6.6
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,12,3,5:33,10.2,0,0.6,23.3,3,missed,"Jefferson, Richard",5.4
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,13,3,3:18,7.6,2,4.8,7.7,2,missed,"Hayward, Gordon",1.1
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,14,4,11:47,10.9,0,0.9,22.8,3,missed,"Jefferson, Richard",3.8
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,15,4,8:20,14.2,2,3.8,7.4,2,made,"Kanter, Enes",4.4
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,16,4,7:58,9,3,4.7,4.1,2,made,"Garrett, Diante",2.6
"NOV 18, 2013 - GSW @ UTA",11/18/2013,UTA,A,W,11,17,4,6:56,11.5,2,2.3,13.1,2,missed,"Garrett, Diante",4.8
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,1,1,2:56,18.6,0,0.6,23.1,3,missed,"Conley, Mike",2.8
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,2,1,1:40,22.1,0,0.9,25.5,3,made,"Bayless, Jerryd",4.6
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,3,2,10:16,8.5,2,2.8,13.2,2,missed,"Bayless, Jerryd",2.9
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,4,2,9:37,5.7,3,3,16.3,2,made,"Bayless, Jerryd",2.3
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,5,2,7:55,14.7,0,0,3.4,2,made,"Bayless, Jerryd",2.2
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,6,2,4:25,14,0,1,17.6,2,made,"Conley, Mike",5.4
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,7,2,3:07,9.1,0,0.6,24.4,3,missed,"Prince, Tayshaun",3
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,8,2,0:29,15.7,0,0.7,22.4,3,missed,"Pondexter, Quincy",10.2
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,9,3,10:22,3.4,1,1.4,19.1,2,missed,"Prince, Tayshaun",4.4
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,10,3,9:58,10.4,0,0.8,23.9,3,missed,"Pondexter, Quincy",11
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,11,3,5:14,7.5,3,2.6,6,2,missed,"Prince, Tayshaun",2.2
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,12,3,2:21,0.8,0,0.7,15.4,2,missed,"Bayless, Jerryd",2.4
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,13,3,1:51,14.5,2,1.9,18,2,made,"Bayless, Jerryd",4.4
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,14,4,10:02,6.8,3,4.1,9.1,2,made,"Bayless, Jerryd",0.7
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,15,4,7:26,9.7,3,2.3,11.3,2,missed,"Bayless, Jerryd",2.5
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,16,4,7:23,23.4,0,0,23.1,3,made,"Miller, Mike",5.1
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,17,4,5:05,18.7,0,0.6,24.8,3,missed,"Conley, Mike",4.2
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,18,4,3:18,8.5,0,1,2.9,2,made,"Randolph, Zach",2
"NOV 20, 2013 - GSW vs. MEM",11/20/2013,MEM,H,L,-7,19,5,1:57,3.1,2,2.1,14.3,2,made,"Prince, Tayshaun",3.1
"NOV 22, 2013 - GSW @ LAL",11/22/2013,LAL,A,L,-7,1,1,11:08,13,1,1.8,15.9,2,missed,"Meeks, Jodie",2.3
"NOV 22, 2013 - GSW @ LAL",11/22/2013,LAL,A,L,-7,2,1,10:32,9.4,0,0.7,19.3,2,missed,"Meeks, Jodie",3.8
